,2000-2004,2004-2008,2008-2012,2012-2016,2016-2020,2020-2024
Mon,15.501742799486331,15.827421289138696,15.579457241364722,14.59556198477388,15.982381376415214
Tue,15.841835654714027,16.175641896285164,15.927406561330034,15.491325191717436,16.20817962091337
Wed,14.837079999435531,15.772515135314771,14.58848911732978,14.842221418569931,15.547481236483907
Thu,15.64709368782016,16.149633718158043,13.965564650887325,14.55661575838503,16.60253148454395
Fri,14.892115772688145,14.485110318022224,13.801637159718256,13.629324653888593,13.796749777382011
Sat,11.320435205960798,9.919230157927437,12.562133807136663,12.672360234048273,10.254738582877497
Sun,11.959696879895008,11.670447485153664,13.575311462233222,14.212590758616853,11.607937921384048
